,playerId,gameWeek,firstName,secondName,position,teamId,minutes,eventPoints,totalPoints,goalsScored,assists,cleanSheets,goalsConceded,penaltiesSaved,penaltiesMissed,ownGoals,yellowCards,redCards,saves,bonus,bonusPointsSystem,dreamTeamCount,nowCost,costChangeEvent,costChangeStart,selectedByPercent,valueForm,valueSeason,transfersIn,transfersInEvent,transfersOut,transfersOutEvent,influence,creativity,threat,ictIndex,expectedGoals,expectedAssists,expectedGoalInvolvements,expectedGoalsConceded,expectedGoalsPer90,expectedAssistsPer90,expectedGoalInvolvementsPer90,expectedGoalsConcededPer90,goalsConcededPer90,startsPer90,cleanSheetsPer90,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,playerName,previousPoints,avgPointsLast3,maxPointsLast5
5576,429,13,Danilo,dos Santos de Oliveira,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-3,0.0,0.0,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1130,1100,1140,1130,1120,1070,Danilo dos Santos de Oliveira,0.0,0.0,0.0
6790,523,5,Danny,Ings,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1.8,0.2,4.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1100,1080,1070,1120,1130,Danny Ings,8.0,2.6666666666666665,8.0
6791,523,6,Danny,Ings,4,19,15,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,50,0,0,1.8,0.2,4.2,0,0,0,0,0,0.5,2.0,0.3,0.0,0.0,0.0,0.04,0,0,0,0,0,0,0,1100,1100,1080,1070,1120,1130,Danny Ings,0.0,3.0,8.0
6792,523,7,Danny,Ings,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1.8,0.2,4.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1100,1080,1070,1120,1130,Danny Ings,1.0,0.3333333333333333,8.0
6793,523,8,Danny,Ings,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1.8,0.2,4.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1100,1080,1070,1120,1130,Danny Ings,0.0,0.3333333333333333,8.0
6794,523,9,Danny,Ings,4,19,19,0,8,0,2,0,1,0,0,0,0,0,0,1,26,0,50,0,0,1.8,0.2,4.2,0,0,0,0,19,10.0,6.0,3.5,0.19,0.0,0.19,0.56,0,0,0,0,0,0,0,1100,1100,1080,1070,1120,1130,Danny Ings,0.0,2.6666666666666665,8.0
6795,523,10,Danny,Ings,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1.8,0.2,4.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1100,1080,1070,1120,1130,Danny Ings,8.0,2.6666666666666665,8.0
6796,523,11,Danny,Ings,4,19,23,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,50,0,0,1.8,0.2,4.2,0,0,0,0,7,3.1,38.0,4.9,0.31,0.01,0.32,0.06,0,0,0,0,0,0,0,1100,1100,1080,1070,1120,1130,Danny Ings,0.0,3.0,8.0
6797,523,12,Danny,Ings,4,19,15,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,50,0,0,1.8,0.2,4.2,0,0,0,0,5,11.4,12.0,2.9,0.14,0.0,0.14,0.09,0,0,0,0,0,0,0,1100,1100,1080,1070,1120,1130,Danny Ings,1.0,0.6666666666666666,8.0
6798,523,13,Danny,Ings,4,19,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1.8,0.2,4.2,0,0,0,0,3,0.4,27.0,3.0,0.57,0.0,0.57,0.22,0,0,0,0,0,0,0,1100,1100,1080,1070,1120,1130,Danny Ings,1.0,1.0,8.0
3995,308,5,Danny,Ward,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1100,1060,1120,1090,1080,Danny Ward,0.0,0.0,0.0
3996,308,6,Danny,Ward,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1100,1060,1120,1090,1080,Danny Ward,0.0,0.0,0.0
3997,308,7,Danny,Ward,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1100,1060,1120,1090,1080,Danny Ward,0.0,0.0,0.0
3998,308,8,Danny,Ward,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1100,1060,1120,1090,1080,Danny Ward,0.0,0.0,0.0
3999,308,9,Danny,Ward,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1100,1060,1120,1090,1080,Danny Ward,0.0,0.0,0.0
4000,308,10,Danny,Ward,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1100,1060,1120,1090,1080,Danny Ward,0.0,0.0,0.0
4001,308,11,Danny,Ward,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1100,1060,1120,1090,1080,Danny Ward,0.0,0.0,0.0
4002,308,12,Danny,Ward,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1100,1060,1120,1090,1080,Danny Ward,0.0,0.0,0.0
4003,308,13,Danny,Ward,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1075,1100,1060,1120,1090,1080,Danny Ward,0.0,0.0,0.0
1915,148,5,Danny,Welbeck,4,5,90,0,6,1,0,0,2,0,0,0,1,0,0,1,28,0,60,0,5,20.5,0.3,11.3,0,0,0,0,40,16.0,39.0,9.5,0.37,0.06,0.43,1.53,0,0,0,0,0,0,0,1100,1175,1070,1130,1130,1220,Danny Welbeck,2.0,3.3333333333333335,12.0
1916,148,6,Danny,Welbeck,4,5,80,0,2,0,0,0,4,0,0,0,0,0,0,0,4,0,60,0,5,20.5,0.3,11.3,0,0,0,0,6,13.9,29.0,4.9,0.41,0.01,0.42,4.09,0,0,0,0,0,0,0,1100,1175,1070,1130,1130,1220,Danny Welbeck,6.0,3.3333333333333335,9.0
1917,148,7,Danny,Welbeck,4,5,90,0,8,1,0,0,2,0,0,0,0,0,0,2,31,0,60,0,5,20.5,0.3,11.3,0,0,0,0,35,25.2,43.0,10.3,1.13,0.02,1.15,1.37,0,0,0,0,0,0,0,1100,1175,1070,1130,1130,1220,Danny Welbeck,2.0,5.333333333333333,8.0
1918,148,8,Danny,Welbeck,4,5,80,0,9,1,0,1,0,0,0,0,0,0,0,3,39,0,60,0,5,20.5,0.3,11.3,0,0,0,0,38,4.0,24.0,6.6,0.42,0.01,0.43,1.94,0,0,0,0,0,0,0,1100,1175,1070,1130,1130,1220,Danny Welbeck,8.0,6.333333333333333,9.0
1919,148,9,Danny,Welbeck,4,5,72,0,7,1,0,1,0,0,0,0,0,0,0,1,27,0,60,0,5,20.5,0.3,11.3,0,0,0,0,30,12.1,38.0,8.1,0.63,0.01,0.64,0.65,0,0,0,0,0,0,0,1100,1175,1070,1130,1130,1220,Danny Welbeck,9.0,8.0,9.0
1920,148,10,Danny,Welbeck,4,5,90,0,5,0,1,0,2,0,0,0,0,0,0,0,17,0,60,0,5,20.5,0.3,11.3,0,0,0,0,21,16.0,21.0,5.8,0.26,0.02,0.28,1.65,0,0,0,0,0,0,0,1100,1175,1070,1130,1130,1220,Danny Welbeck,7.0,7.0,9.0
1921,148,11,Danny,Welbeck,4,5,90,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,60,0,5,20.5,0.3,11.3,0,0,0,0,2,2.6,12.0,1.7,0.3,0.01,0.31,2.22,0,0,0,0,0,0,0,1100,1175,1070,1130,1130,1220,Danny Welbeck,5.0,4.666666666666667,9.0
1922,148,12,Danny,Welbeck,4,5,85,0,2,0,0,1,0,0,0,0,0,0,0,0,8,0,60,0,5,20.5,0.3,11.3,0,0,0,0,12,25.4,2.0,4.0,0.0,0.03,0.03,1.12,0,0,0,0,0,0,0,1100,1175,1070,1130,1130,1220,Danny Welbeck,2.0,3.0,9.0
1923,148,13,Danny,Welbeck,4,5,78,0,2,0,0,0,1,0,0,0,0,0,0,0,-1,0,60,0,5,20.5,0.3,11.3,0,0,0,0,1,1.3,15.0,1.7,0.19,0.06,0.25,0.96,0,0,0,0,0,0,0,1100,1175,1070,1130,1130,1220,Danny Welbeck,2.0,2.0,7.0
8166,630,7,Dara,O'Shea,2,10,90,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,40,0,0,1.3,0.4,4.2,0,0,0,0,25,0.4,10.0,3.6,0.05,0.0,0.05,3.79,0,0,0,0,0,0,0,1060,1090,1070,1080,1050,1100,Dara O'Shea,1.0,0.6666666666666666,7.0
8167,630,8,Dara,O'Shea,2,10,62,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,40,0,0,1.3,0.4,4.2,0,0,0,0,4,1.0,4.0,0.9,0.09,0.01,0.1,1.17,0,0,0,0,0,0,0,1060,1090,1070,1080,1050,1100,Dara O'Shea,0.0,0.6666666666666666,7.0
8168,630,9,Dara,O'Shea,2,10,90,0,0,0,0,0,4,0,0,0,0,0,0,0,-5,0,40,0,0,1.3,0.4,4.2,0,0,0,0,18,0.3,2.0,2.1,0.0,0.01,0.01,4.11,0,0,0,0,0,0,0,1060,1090,1070,1080,1050,1100,Dara O'Shea,1.0,0.3333333333333333,1.0
8169,630,10,Dara,O'Shea,2,10,90,0,2,0,0,0,1,0,0,0,0,0,0,0,10,0,40,0,0,1.3,0.4,4.2,0,0,0,0,42,0.6,14.0,5.7,0.18,0.01,0.19,1.55,0,0,0,0,0,0,0,1060,1090,1070,1080,1050,1100,Dara O'Shea,0.0,1.0,2.0
8170,630,11,Dara,O'Shea,2,10,90,0,2,0,0,0,1,0,0,0,0,0,0,0,11,0,40,0,0,1.3,0.4,4.2,0,0,0,0,33,0.6,14.0,4.8,0.1,0.01,0.11,1.82,0,0,0,0,0,0,0,1060,1090,1070,1080,1050,1100,Dara O'Shea,2.0,1.3333333333333333,2.0
8171,630,12,Dara,O'Shea,2,10,90,0,2,0,0,0,1,0,0,0,0,0,0,0,18,0,40,0,0,1.3,0.4,4.2,0,0,0,0,26,1.4,4.0,3.2,0.0,0.01,0.01,0.8,0,0,0,0,0,0,0,1060,1090,1070,1080,1050,1100,Dara O'Shea,2.0,2.0,2.0
8172,630,13,Dara,O'Shea,2,10,90,0,1,0,0,0,1,0,0,0,1,0,0,0,6,0,40,0,0,1.3,0.4,4.2,0,0,0,0,17,1.7,2.0,2.1,0.0,0.01,0.01,1.68,0,0,0,0,0,0,0,1060,1090,1070,1080,1050,1100,Dara O'Shea,2.0,1.6666666666666667,2.0
4099,316,5,Darwin,Núñez Ribeiro,4,12,71,0,6,1,0,1,0,0,0,0,0,0,0,0,29,0,71,0,-4,2.4,0.5,3.7,0,0,0,0,43,2.3,45.0,9.1,0.31,0.01,0.32,0.54,0,0,0,0,0,0,0,1350,1365,1360,1370,1340,1360,Darwin Núñez Ribeiro,1.0,2.6666666666666665,6.0
4100,316,6,Darwin,Núñez Ribeiro,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,-4,2.4,0.5,3.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1350,1365,1360,1370,1340,1360,Darwin Núñez Ribeiro,6.0,2.3333333333333335,6.0
4101,316,7,Darwin,Núñez Ribeiro,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,-4,2.4,0.5,3.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1350,1365,1360,1370,1340,1360,Darwin Núñez Ribeiro,0.0,2.0,6.0
4102,316,8,Darwin,Núñez Ribeiro,4,12,60,0,1,0,0,0,1,0,0,0,1,0,0,0,9,0,71,0,-4,2.4,0.5,3.7,0,0,0,0,6,3.3,0.0,1.0,0.0,0.0,0.0,0.86,0,0,0,0,0,0,0,1350,1365,1360,1370,1340,1360,Darwin Núñez Ribeiro,0.0,0.3333333333333333,6.0
4103,316,9,Darwin,Núñez Ribeiro,4,12,90,0,4,0,1,0,2,0,0,0,1,0,0,0,15,0,71,0,-4,2.4,0.5,3.7,0,0,0,0,16,11.9,10.0,3.9,0.0,0.13,0.13,1.03,0,0,0,0,0,0,0,1350,1365,1360,1370,1340,1360,Darwin Núñez Ribeiro,1.0,1.6666666666666667,6.0
4104,316,10,Darwin,Núñez Ribeiro,4,12,76,0,2,0,0,0,1,0,0,0,0,0,0,0,11,0,71,0,-4,2.4,0.5,3.7,0,0,0,0,7,11.3,29.0,4.8,0.07,0.03,0.1,0.89,0,0,0,0,0,0,0,1350,1365,1360,1370,1340,1360,Darwin Núñez Ribeiro,4.0,2.3333333333333335,4.0
4105,316,11,Darwin,Núñez Ribeiro,4,12,64,0,7,1,0,1,0,0,0,0,0,0,0,1,32,0,71,0,-4,2.4,0.5,3.7,0,0,0,0,33,4.9,49.0,8.8,1.0,0.02,1.02,1.16,0,0,0,0,0,0,0,1350,1365,1360,1370,1340,1360,Darwin Núñez Ribeiro,2.0,4.333333333333333,7.0
4106,316,12,Darwin,Núñez Ribeiro,4,12,89,0,2,0,0,0,2,0,0,0,0,0,0,0,10,0,71,0,-4,2.4,0.5,3.7,0,0,0,0,5,11.4,28.0,4.5,0.15,0.02,0.17,1.23,0,0,0,0,0,0,0,1350,1365,1360,1370,1340,1360,Darwin Núñez Ribeiro,7.0,3.6666666666666665,7.0
4107,316,13,Darwin,Núñez Ribeiro,4,12,17,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,71,0,-4,2.4,0.5,3.7,0,0,0,0,8,10.0,2.0,2.0,0.0,0.0,0.0,0.59,0,0,0,0,0,0,0,1350,1365,1360,1370,1340,1360,Darwin Núñez Ribeiro,2.0,3.3333333333333335,7.0
797,62,5,David,Brooks,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0.0,0.7,2.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,David Brooks,0.0,0.0,0.0
798,62,6,David,Brooks,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0.0,0.7,2.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,David Brooks,0.0,0.0,0.0
799,62,7,David,Brooks,3,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,49,0,-1,0.0,0.7,2.7,0,0,0,0,4,15.3,0.0,2.0,0.0,0.26,0.26,0.03,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,David Brooks,0.0,0.3333333333333333,1.0
800,62,8,David,Brooks,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0.0,0.7,2.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,David Brooks,1.0,0.3333333333333333,1.0
801,62,9,David,Brooks,3,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,49,0,-1,0.0,0.7,2.7,0,0,0,0,2,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,David Brooks,0.0,0.6666666666666666,1.0
802,62,10,David,Brooks,3,3,12,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,49,0,-1,0.0,0.7,2.7,0,0,0,0,4,0.0,4.0,0.8,0.1,0.0,0.1,0.91,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,David Brooks,1.0,0.6666666666666666,1.0
803,62,11,David,Brooks,3,3,14,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,49,0,-1,0.0,0.7,2.7,0,0,0,0,0,0.5,2.0,0.2,0.0,0.01,0.01,0.45,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,David Brooks,1.0,1.0,1.0
804,62,12,David,Brooks,3,3,15,0,7,1,0,0,0,0,0,0,0,0,0,1,25,0,49,0,-1,0.0,0.7,2.7,0,0,0,0,40,31.8,20.0,9.3,0.1,0.38,0.48,0.03,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,David Brooks,1.0,3.0,7.0
805,62,13,David,Brooks,3,3,63,0,2,0,0,0,1,0,0,0,0,0,0,0,5,0,49,0,-1,0.0,0.7,2.7,0,0,0,0,6,12.4,0.0,1.9,0.0,0.02,0.02,0.35,0,0,0,0,0,0,0,1100,1145,1070,1130,1130,1160,David Brooks,7.0,3.3333333333333335,7.0
2123,164,5,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1225,1230,1130,1130,1320,1330,David Datro Fofana,0.0,0.0,0.0
2124,164,6,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1225,1230,1130,1130,1320,1330,David Datro Fofana,0.0,0.0,0.0
2125,164,7,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1225,1230,1130,1130,1320,1330,David Datro Fofana,0.0,0.0,0.0
2126,164,8,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1225,1230,1130,1130,1320,1330,David Datro Fofana,0.0,0.0,0.0
2127,164,9,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1225,1230,1130,1130,1320,1330,David Datro Fofana,0.0,0.0,0.0
2128,164,10,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1225,1230,1130,1130,1320,1330,David Datro Fofana,0.0,0.0,0.0
2129,164,11,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1225,1230,1130,1130,1320,1330,David Datro Fofana,0.0,0.0,0.0
2130,164,12,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1225,1230,1130,1130,1320,1330,David Datro Fofana,0.0,0.0,0.0
2131,164,13,David Datro,Fofana,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-1,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1225,1230,1130,1130,1320,1330,David Datro Fofana,0.0,0.0,0.0
2747,212,5,David,Ozoh,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1095,1095,1100,1100,1090,1090,David Ozoh,0.0,0.0,0.0
2748,212,6,David,Ozoh,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1095,1095,1100,1100,1090,1090,David Ozoh,0.0,0.0,0.0
2749,212,7,David,Ozoh,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1095,1095,1100,1100,1090,1090,David Ozoh,0.0,0.0,0.0
2750,212,8,David,Ozoh,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1095,1095,1100,1100,1090,1090,David Ozoh,0.0,0.0,0.0
2751,212,9,David,Ozoh,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1095,1095,1100,1100,1090,1090,David Ozoh,0.0,0.0,0.0
2752,212,10,David,Ozoh,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1095,1095,1100,1100,1090,1090,David Ozoh,0.0,0.0,0.0
2753,212,11,David,Ozoh,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1095,1095,1100,1100,1090,1090,David Ozoh,0.0,0.0,0.0
2754,212,12,David,Ozoh,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1095,1095,1100,1100,1090,1090,David Ozoh,0.0,0.0,0.0
2755,212,13,David,Ozoh,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1095,1095,1100,1100,1090,1090,David Ozoh,0.0,0.0,0.0
186,15,5,David,Raya Martin,1,1,90,0,4,0,0,0,2,0,0,0,0,0,9,0,21,0,55,0,0,28.9,0.6,9.1,0,0,0,0,63,0.0,0.0,6.3,0.0,0.0,0.0,2.16,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,David Raya Martin,9.0,5.0,10.0
187,15,6,David,Raya Martin,1,1,90,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,55,0,0,28.9,0.6,9.1,0,0,0,0,10,0.0,0.0,1.1,0.0,0.0,0.0,0.32,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,David Raya Martin,4.0,4.666666666666667,10.0
188,15,7,David,Raya Martin,1,1,90,0,2,0,0,0,1,0,0,0,0,0,1,0,6,0,55,0,0,28.9,0.6,9.1,0,0,0,0,8,0.0,0.0,0.8,0.0,0.0,0.0,0.65,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,David Raya Martin,1.0,2.3333333333333335,9.0
189,15,8,David,Raya Martin,1,1,90,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,55,0,0,28.9,0.6,9.1,0,0,0,0,11,0.0,0.0,1.2,0.0,0.0,0.0,1.82,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,David Raya Martin,2.0,1.3333333333333333,9.0
190,15,9,David,Raya Martin,1,1,90,0,0,0,0,0,2,0,0,0,1,0,2,0,2,0,55,0,0,28.9,0.6,9.1,0,0,0,0,19,0.0,0.0,2.0,0.0,0.0,0.0,0.85,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,David Raya Martin,1.0,1.0,4.0
191,15,10,David,Raya Martin,1,1,90,0,3,0,0,0,1,0,0,0,0,0,3,0,11,0,55,0,0,28.9,0.6,9.1,0,0,0,0,22,0.0,0.0,2.3,0.0,0.0,0.0,0.53,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,David Raya Martin,0.0,1.3333333333333333,3.0
192,15,11,David,Raya Martin,1,1,90,0,2,0,0,0,1,0,0,0,0,0,2,0,17,0,55,0,0,28.9,0.6,9.1,0,0,0,0,20,0.0,0.0,2.0,0.0,0.0,0.0,1.28,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,David Raya Martin,3.0,1.6666666666666667,3.0
193,15,12,David,Raya Martin,1,1,90,0,6,0,0,1,0,0,0,0,0,0,0,0,22,0,55,0,0,28.9,0.6,9.1,0,0,0,0,5,0.0,0.0,0.5,0.0,0.0,0.0,0.33,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,David Raya Martin,2.0,3.6666666666666665,6.0
194,15,13,David,Raya Martin,1,1,90,0,2,0,0,0,2,0,0,0,0,0,3,0,6,0,55,0,0,28.9,0.6,9.1,0,0,0,0,23,0.0,0.0,2.4,0.0,0.0,0.0,1.54,0,0,0,0,0,0,0,1350,1375,1360,1360,1340,1390,David Raya Martin,6.0,3.3333333333333335,6.0
2604,201,5,Dean,Henderson,1,7,90,0,9,0,0,1,0,0,0,0,1,0,7,2,32,0,44,0,-1,10.2,0.8,10.2,0,0,0,0,52,0.0,0.0,5.2,0.0,0.0,0.0,1.7,0,0,0,0,0,0,0,1095,1095,1100,1100,1090,1090,Dean Henderson,1.0,4.666666666666667,9.0
2605,201,6,Dean,Henderson,1,7,90,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,44,0,-1,10.2,0.8,10.2,0,0,0,0,4,0.0,4.0,0.8,0.01,0.0,0.01,0.89,0,0,0,0,0,0,0,1095,1095,1100,1100,1090,1090,Dean Henderson,9.0,3.6666666666666665,9.0
2606,201,7,Dean,Henderson,1,7,90,0,3,0,0,0,1,0,0,0,0,0,3,0,12,0,44,0,-1,10.2,0.8,10.2,0,0,0,0,19,0.0,0.0,1.9,0.0,0.0,0.0,1.4,0,0,0,0,0,0,0,1095,1095,1100,1100,1090,1090,Dean Henderson,1.0,4.333333333333333,9.0
